Info 0    [19:49:48.575] Starting TS Server
        at Object.getCodeActions (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157439:32)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:77
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:23)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167623:35
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getCodeFixesAtPosition (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167621:23)
        at Session.getCodeFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:179853:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:178233:61)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:96
        at Session.executeWithRequestId (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180157:28)
        at Session.executeCommand (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:41)
        at Session.onMessage (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180194:35)
        at Interface.<anonymous> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:184330:31)
        at Interface.emit (node:events:513:28)
        at [_onLine] [as _onLine] (node:internal/readline/interface:425:12)
        at [_normalWrite] [as _normalWrite] (node:internal/readline/interface:614:59)
        at Socket.ondata (node:internal/readline/interface:252:23)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:324:12)
        at readableAddChunk (node:internal/streams/readable:297:9)
        at Readable.push (node:internal/streams/readable:234:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Err 17284 [21:41:00.471] Exception on executing command {"command":"getCodeFixes","seq":11014,"type":"request","arguments":{"file":"/home/hkateu/ScalaWork/portfolio/portfolio/src/feature/header.js","startLine":15,"startOffset":54,"endLine":15,"endOffset":54,"errorCodes":[1312]}}:

    BADCLIENT: Bad error code, 1312 not found in range 421..421 (found: false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.

    Error: BADCLIENT: Bad error code, 1312 not found in range 421..421 (found: false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.
        at Object.cast (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:1707:25)
        at getProperty (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157451:23)
        at Object.getCodeActions (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157439:32)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:77
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:23)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167623:35
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getCodeFixesAtPosition (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167621:23)
        at Session.getCodeFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:179853:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:178233:61)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:96
        at Session.executeWithRequestId (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180157:28)
        at Session.executeCommand (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:41)
        at Session.onMessage (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180194:35)
        at Interface.<anonymous> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:184330:31)
        at Interface.emit (node:events:513:28)
        at [_onLine] [as _onLine] (node:internal/readline/interface:425:12)
        at [_normalWrite] [as _normalWrite] (node:internal/readline/interface:614:59)
        at Socket.ondata (node:internal/readline/interface:252:23)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:324:12)
        at readableAddChunk (node:internal/streams/readable:297:9)
        at Readable.push (node:internal/streams/readable:234:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Err 17285 [21:41:01.546] Exception on executing command {"command":"getCodeFixes","seq":11017,"type":"request","arguments":{"file":"/home/hkateu/ScalaWork/portfolio/portfolio/src/feature/header.js","startLine":15,"startOffset":54,"endLine":15,"endOffset":54,"errorCodes":[1312]}}:

    BADCLIENT: Bad error code, 1312 not found in range 421..421 (found: false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.

    Error: BADCLIENT: Bad error code, 1312 not found in range 421..421 (found: false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.
        at Object.cast (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:1707:25)
        at getProperty (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157451:23)
        at Object.getCodeActions (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157439:32)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:77
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:23)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167623:35
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getCodeFixesAtPosition (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167621:23)
        at Session.getCodeFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:179853:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:178233:61)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:96
        at Session.executeWithRequestId (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180157:28)
        at Session.executeCommand (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:41)
        at Session.onMessage (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180194:35)
        at Interface.<anonymous> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:184330:31)
        at Interface.emit (node:events:513:28)
        at [_onLine] [as _onLine] (node:internal/readline/interface:425:12)
        at [_normalWrite] [as _normalWrite] (node:internal/readline/interface:614:59)
        at Socket.ondata (node:internal/readline/interface:252:23)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:324:12)
        at readableAddChunk (node:internal/streams/readable:297:9)
        at Readable.push (node:internal/streams/readable:234:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Err 17286 [21:41:04.119] Exception on executing command {"command":"getCodeFixes","seq":11020,"type":"request","arguments":{"file":"/home/hkateu/ScalaWork/portfolio/portfolio/src/feature/header.js","startLine":15,"startOffset":54,"endLine":15,"endOffset":54,"errorCodes":[1312]}}:

    BADCLIENT: Bad error code, 1312 not found in range 421..421 (found: false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.

    Error: BADCLIENT: Bad error code, 1312 not found in range 421..421 (found: false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.
        at Object.cast (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:1707:25)
        at getProperty (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157451:23)
        at Object.getCodeActions (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157439:32)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:77
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:23)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167623:35
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getCodeFixesAtPosition (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167621:23)
        at Session.getCodeFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:179853:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:178233:61)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:96
        at Session.executeWithRequestId (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180157:28)
        at Session.executeCommand (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:41)
        at Session.onMessage (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180194:35)
        at Interface.<anonymous> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:184330:31)
        at Interface.emit (node:events:513:28)
        at [_onLine] [as _onLine] (node:internal/readline/interface:425:12)
        at [_normalWrite] [as _normalWrite] (node:internal/readline/interface:614:59)
        at Socket.ondata (node:internal/readline/interface:252:23)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:324:12)
        at readableAddChunk (node:internal/streams/readable:297:9)
        at Readable.push (node:internal/streams/readable:234:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Err 17287 [21:41:06.958] Exception on executing command {"command":"getCodeFixes","seq":11024,"type":"request","arguments":{"file":"/home/hkateu/ScalaWork/portfolio/portfolio/src/feature/header.js","startLine":15,"startOffset":54,"endLine":15,"endOffset":54,"errorCodes":[1312]}}:

    BADCLIENT: Bad error code, 1312 not found in range 421..421 (found: false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.

    Error: BADCLIENT: Bad error code, 1312 not found in range 421..421 (found: false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.
        at Object.cast (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:1707:25)
        at getProperty (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157451:23)
        at Object.getCodeActions (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157439:32)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:77
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:23)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167623:35
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getCodeFixesAtPosition (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167621:23)
        at Session.getCodeFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:179853:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:178233:61)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:96
        at Session.executeWithRequestId (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180157:28)
        at Session.executeCommand (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:41)
        at Session.onMessage (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180194:35)
        at Interface.<anonymous> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:184330:31)
        at Interface.emit (node:events:513:28)
        at [_onLine] [as _onLine] (node:internal/readline/interface:425:12)
        at [_normalWrite] [as _normalWrite] (node:internal/readline/interface:614:59)
        at Socket.ondata (node:internal/readline/interface:252:23)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:324:12)
        at readableAddChunk (node:internal/streams/readable:297:9)
        at Readable.push (node:internal/streams/readable:234:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Info 17288[21:41:10.460] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17289[21:41:10.494] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1043 structureChanged: false structureIsReused:: Completely Elapsed: 33.775853000581264ms
Info 17290[21:41:10.494] Different program with same set of files
Err 17291 [21:41:11.784] Exception on executing command {"command":"getCodeFixes","seq":11040,"type":"request","arguments":{"file":"/home/hkateu/ScalaWork/portfolio/portfolio/src/feature/header.js","startLine":15,"startOffset":45,"endLine":15,"endOffset":45,"errorCodes":[1005,1005,1312]}}:

    BADCLIENT: Bad error code, 1312 not found in range 412..412 (found: 1005, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.

    Error: BADCLIENT: Bad error code, 1312 not found in range 412..412 (found: 1005, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.
        at Object.cast (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:1707:25)
        at getProperty (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157451:23)
        at Object.getCodeActions (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157439:32)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:77
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:23)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167623:35
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getCodeFixesAtPosition (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167621:23)
        at Session.getCodeFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:179853:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:178233:61)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:96
        at Session.executeWithRequestId (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180157:28)
        at Session.executeCommand (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:41)
        at Session.onMessage (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180194:35)
        at Interface.<anonymous> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:184330:31)
        at Interface.emit (node:events:513:28)
        at [_onLine] [as _onLine] (node:internal/readline/interface:425:12)
        at [_normalWrite] [as _normalWrite] (node:internal/readline/interface:614:59)
        at Socket.ondata (node:internal/readline/interface:252:23)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:324:12)
        at readableAddChunk (node:internal/streams/readable:297:9)
        at Readable.push (node:internal/streams/readable:234:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Info 17292[21:41:11.815] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17293[21:41:11.825] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1044 structureChanged: false structureIsReused:: Completely Elapsed: 9.872757000848651ms
Info 17294[21:41:11.825] Different program with same set of files
Err 17295 [21:41:13.104] Exception on executing command {"command":"getCodeFixes","seq":11046,"type":"request","arguments":{"file":"/home/hkateu/ScalaWork/portfolio/portfolio/src/feature/header.js","startLine":15,"startOffset":46,"endLine":15,"endOffset":46,"errorCodes":[1005,1005,1312]}}:

    BADCLIENT: Bad error code, 1005 not found in range 413..413 (found: ); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.

    Error: BADCLIENT: Bad error code, 1005 not found in range 413..413 (found: ); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isShorthandPropertyAssignment'.
        at Object.cast (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:1707:25)
        at getProperty (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157451:23)
        at Object.getCodeActions (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:157439:32)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:77
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:151987:23)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167623:35
        at Object.flatMap (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:525:25)
        at Object.getCodeFixesAtPosition (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:167621:23)
        at Session.getCodeFixes (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:179853:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:178233:61)
        at /home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:96
        at Session.executeWithRequestId (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180157:28)
        at Session.executeCommand (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180166:41)
        at Session.onMessage (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:180194:35)
        at Interface.<anonymous> (/home/hkateu/ScalaWork/portfolio/portfolio/node_modules/typescript/lib/tsserver.js:184330:31)
        at Interface.emit (node:events:513:28)
        at [_onLine] [as _onLine] (node:internal/readline/interface:425:12)
        at [_normalWrite] [as _normalWrite] (node:internal/readline/interface:614:59)
        at Socket.ondata (node:internal/readline/interface:252:23)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:324:12)
        at readableAddChunk (node:internal/streams/readable:297:9)
        at Readable.push (node:internal/streams/readable:234:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Info 17296[21:41:13.109] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 17297[21:41:13.125] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 402 structureChanged: false structureIsReused:: Completely Elapsed: 15.337510000914335ms
Info 17298[21:41:13.125] Different program with same set of files
Info 17299[21:42:46.432] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17300[21:42:46.450] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1045 structureChanged: false structureIsReused:: Completely Elapsed: 18.170688999816775ms
Info 17301[21:42:46.450] Different program with same set of files
Info 17302[21:42:47.887] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17303[21:42:47.899] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1046 structureChanged: false structureIsReused:: Completely Elapsed: 12.482131998986006ms
Info 17304[21:42:47.899] Different program with same set of files
Info 17305[21:42:49.197] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17306[21:42:49.210] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1047 structureChanged: false structureIsReused:: Completely Elapsed: 13.468817999586463ms
Info 17307[21:42:49.211] Different program with same set of files
Info 17308[21:42:50.506] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17309[21:42:50.517] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1048 structureChanged: false structureIsReused:: Completely Elapsed: 10.700311999768019ms
Info 17310[21:42:50.517] Different program with same set of files
Info 17311[21:42:50.517] getCompletionData: Get current token: 0.008824998512864113
Info 17312[21:42:50.518] getCompletionData: Is inside comment: 0.00788000039756298
Info 17313[21:42:50.518] getCompletionData: Get previous token: 0.009533001109957695
Info 17314[21:42:50.518] getExportInfoMap: cache hit
Info 17315[21:42:50.587] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 239 from cache
Info 17316[21:42:50.587] collectAutoImports: response is complete
Info 17317[21:42:50.587] collectAutoImports: 69.27074300125241
Info 17318[21:42:50.587] getCompletionData: Semantic work: 69.46881899982691
Info 17319[21:42:50.592] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.620165999978781
Info 17320[21:42:50.603] getCompletionData: Get current token: 0.006079999729990959
Info 17321[21:42:50.603] getCompletionData: Is inside comment: 0.013376999646425247
Info 17322[21:42:50.603] getCompletionData: Get previous token: 0.016959000378847122
Info 17323[21:42:50.603] getExportInfoMap: cache hit
Info 17324[21:42:50.625] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 239 from cache
Info 17325[21:42:50.625] collectAutoImports: response is complete
Info 17326[21:42:50.625] collectAutoImports: 21.723750000819564
Info 17327[21:42:50.625] getCompletionData: Semantic work: 22.24023799970746
Info 17328[21:42:50.630] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.9989179987460375
Info 17329[21:42:51.981] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17330[21:42:51.995] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1049 structureChanged: false structureIsReused:: Completely Elapsed: 13.930601000785828ms
Info 17331[21:42:51.995] Different program with same set of files
Info 17332[21:42:51.996] getCompletionData: Get current token: 0.006402000784873962
Info 17333[21:42:51.996] getCompletionData: Is inside comment: 0.007118001580238342
Info 17334[21:42:51.996] getCompletionData: Get previous token: 0.009589999914169312
Info 17335[21:42:51.996] getExportInfoMap: cache hit
Info 17336[21:42:52.013] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 100 from cache
Info 17337[21:42:52.013] collectAutoImports: response is complete
Info 17338[21:42:52.013] collectAutoImports: 17.052077000960708
Info 17339[21:42:52.013] getCompletionData: Semantic work: 17.2119160015136
Info 17340[21:42:52.014] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.9712249990552664
Info 17341[21:42:52.015] getCompletionData: Get current token: 0.004182999953627586
Info 17342[21:42:52.015] getCompletionData: Is inside comment: 0.007216999307274818
Info 17343[21:42:52.015] getCompletionData: Get previous token: 0.00906599871814251
Info 17344[21:42:52.015] getExportInfoMap: cache hit
Info 17345[21:42:52.027] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 100 from cache
Info 17346[21:42:52.027] collectAutoImports: response is complete
Info 17347[21:42:52.027] collectAutoImports: 11.566492000594735
Info 17348[21:42:52.027] getCompletionData: Semantic work: 11.705228000879288
Info 17349[21:42:52.028] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.8263149987906218
Info 17350[21:42:52.029] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17351[21:42:52.046] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1050 structureChanged: false structureIsReused:: Completely Elapsed: 17.443756001070142ms
Info 17352[21:42:52.046] Different program with same set of files
Info 17353[21:42:52.047] getCompletionData: Get current token: 0.0061699990183115005
Info 17354[21:42:52.047] getCompletionData: Is inside comment: 0.007163001224398613
Info 17355[21:42:52.047] getCompletionData: Get previous token: 0.009970000013709068
Info 17356[21:42:52.047] getExportInfoMap: cache hit
Info 17357[21:42:52.059] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 51 from cache
Info 17358[21:42:52.059] collectAutoImports: response is complete
Info 17359[21:42:52.059] collectAutoImports: 11.832948001101613
Info 17360[21:42:52.059] getCompletionData: Semantic work: 11.9977460000664
Info 17361[21:42:52.059] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.3886439986526966
Info 17362[21:42:52.060] getCompletionData: Get current token: 0.003871999680995941
Info 17363[21:42:52.060] getCompletionData: Is inside comment: 0.006773000583052635
Info 17364[21:42:52.060] getCompletionData: Get previous token: 0.009050000458955765
Info 17365[21:42:52.060] getExportInfoMap: cache hit
Info 17366[21:42:52.071] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 51 from cache
Info 17367[21:42:52.071] collectAutoImports: response is complete
Info 17368[21:42:52.071] collectAutoImports: 11.192476999014616
Info 17369[21:42:52.071] getCompletionData: Semantic work: 11.316012999042869
Info 17370[21:42:52.072] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.26128300093114376
Info 17371[21:42:52.072] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17372[21:42:52.081] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1051 structureChanged: false structureIsReused:: Completely Elapsed: 8.646006001159549ms
Info 17373[21:42:52.081] Different program with same set of files
Info 17374[21:42:52.081] getCompletionData: Get current token: 0.006106000393629074
Info 17375[21:42:52.081] getCompletionData: Is inside comment: 0.006942000240087509
Info 17376[21:42:52.081] getCompletionData: Get previous token: 0.009329000487923622
Info 17377[21:42:52.081] getExportInfoMap: cache hit
Info 17378[21:42:52.094] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 17379[21:42:52.094] collectAutoImports: response is complete
